,time_load_csv,time_extract_variants,time_build_distance_matrix,time_to_build_signature,dataset,ds_n_variants,ds_n_events,ds_n_unique_activity,ds_n_unique_trace,cov_top5_vars,cov_top10_vars,cov_top20_vars,cov_top50_vars,average_levenshtein,expectedOccReduction,p,seed,technique,time_sampling,timeout,SUM_time_preprocessing,trulysampled,undersampled,oversampled,emd
16,0.09305286407470703,0.006886959075927734,0.05285978317260742,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,30,1,IterativeCminSum,0.003406047821044922,False,0.1562056541442871,0.673469387755102,0.17224489795918368,0.15428571428571428,0.37783670262800284
17,0.09305286407470703,0.006886959075927734,0.0,0.028745412826538086,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,30,1,IterativeCminSumEuclidean,0.006674289703369141,False,0.135359525680542,0.6587755102040816,0.1983673469387755,0.14285714285714285,0.3617989766580028
18,0.09305286407470703,0.006886959075927734,0.0,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,False,55,5,RandomSampling,0.003408193588256836,False,0.1033480167388916,0.7363265306122448,0.10204081632653061,0.16163265306122448,0.2817418962710023
19,0.09305286407470703,0.006886959075927734,0.0,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,55,1,IterativeCentralityWithRedundancyCheck,0.002911090850830078,False,0.10285091400146484,0.846530612244898,0.060408163265306125,0.09306122448979592,0.15876996028600207
20,0.09305286407470703,0.006886959075927734,0.0,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,55,1,LogRank,0.13247990608215332,False,0.23241972923278809,0.843265306122449,0.054693877551020405,0.10204081632653061,0.15977030588200208
21,0.09305286407470703,0.006886959075927734,0.0,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,55,1,SimilarityBased,0.010524988174438477,False,0.11046481132507324,0.843265306122449,0.062040816326530614,0.0946938775510204,0.1627138714510021
22,0.09305286407470703,0.006886959075927734,0.0,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,False,55,1,VariantFrequency,0.0058040618896484375,False,0.1057438850402832,0.8440816326530612,0.05714285714285714,0.09877551020408164,0.15947959995100208
23,0.09305286407470703,0.006886959075927734,0.0,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,55,1,RandomSampling,0.002949237823486328,False,0.1028890609741211,0.6759183673469388,0.19346938775510203,0.1306122448979592,0.35077873539900245
24,0.09305286407470703,0.006886959075927734,0.05285978317260742,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,False,55,1,IterativeCminSum,0.004337787628173828,False,0.15713739395141602,0.8440816326530612,0.05714285714285714,0.09877551020408164,0.15947959995100208
25,0.09305286407470703,0.006886959075927734,0.05285978317260742,0.0,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,55,1,IterativeCminSum,0.0045261383056640625,False,0.15732574462890625,0.8440816326530612,0.05714285714285714,0.09877551020408164,0.15947959995100208
26,0.09305286407470703,0.006886959075927734,0.0,0.028745412826538086,BPI2011,72,10000,272,73,0.0821917808219178,0.1506849315068493,0.2876712328767123,0.6986301369863014,0.8571703490932844,True,55,1,IterativeCminSumEuclidean,0.012313127517700195,False,0.14099836349487305,0.8604081632653061,0.07346938775510205,0.06612244897959184,0.15255414630000208
