,time_load_csv,time_extract_variants,time_build_distance_matrix,time_to_build_signature,dataset,ds_n_variants,ds_n_events,ds_n_unique_activity,ds_n_unique_trace,cov_top5_vars,cov_top10_vars,cov_top20_vars,cov_top50_vars,average_levenshtein,expectedOccReduction,p,seed,technique,time_sampling,timeout,SUM_time_preprocessing,trulysampled,undersampled,oversampled,time_knols_eval,emd,time_emd_eval
0,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,False,5,0,RandomSampling,0.0041470527648925,False,1.754058837890625,0.8514551804423749,0.0519208381839348,0.0966239813736903,1.438506841659546,0.747251501800002,0.2278215885162353
1,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,5,0,RandomSampling,0.0041990280151367,False,1.7541108131408691,0.8514551804423749,0.0519208381839348,0.0966239813736903,1.3120267391204834,0.747251501800002,0.2232520580291748
2,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,False,5,0,BiasedSamplingVariant,0.001462697982788,False,1.7513744831085205,0.8875436554132713,0.1119906868451688,0.0004656577415599,1.5628960132598877,0.8489519920000022,0.1597099304199218
3,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,5,0,SimilarityBased,0.0445790290832519,False,1.7944908142089844,0.8875436554132713,0.1112922002328288,0.0011641443538998,1.469088077545166,0.7444155022000021,0.3459899425506592
4,1.663527011871338,0.0863847732543945,0.0,0.20043230056762695,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,5,0,LogRank,0.1297342777252197,False,2.080078363418579,0.8875436554132713,0.1112922002328288,0.0011641443538998,1.446364164352417,0.7444155022000021,0.3122689723968506
5,1.663527011871338,0.0863847732543945,12.943795919418335,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,5,0,IterativeCentralityWithRedundancyCheck,0.0164618492126464,False,14.710169553756714,0.8835855646100116,0.0952270081490104,0.0211874272409778,1.2995030879974363,0.757832744000002,0.3333430290222168
6,1.663527011871338,0.0863847732543945,12.943795919418335,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,False,5,0,IterativeCminSum,0.1027042865753173,False,14.796411991119385,0.8866123399301513,0.09941792782305,0.0139697322467986,1.4798338413238523,0.5648840226000017,0.2064361572265625
7,1.663527011871338,0.0863847732543945,12.943795919418335,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,5,0,IterativeCminSum,0.1106131076812744,False,14.804320812225342,0.8866123399301513,0.09941792782305,0.0139697322467986,1.6433851718902588,0.5648840226000017,0.3400650024414062
8,1.663527011871338,0.0863847732543945,0.0,0.20043230056762695,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,5,0,IterativeCminSumEuclidean,0.1010990142822265,False,2.051443099975586,0.8735739231664726,0.0912689173457508,0.0351571594877764,1.6481189727783203,0.6364482056000018,0.2159109115600586
9,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,False,10,0,RandomSampling,0.0023736953735351,False,1.7522854804992676,0.8421420256111758,0.0465657741559953,0.1112922002328288,1.6691980361938477,0.672631349600002,0.3020350933074951
10,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,10,0,RandomSampling,0.0033516883850097,False,1.7532634735107422,0.8421420256111758,0.0465657741559953,0.1112922002328288,1.7059037685394287,0.672631349600002,0.303084135055542
11,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,False,10,0,BiasedSamplingVariant,0.0014309883117675,False,1.7513427734375,0.8875436554132713,0.1119906868451688,0.0004656577415599,1.2889902591705322,0.8489519920000022,0.1395840644836425
12,1.663527011871338,0.0863847732543945,0.0,0.0,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,10,0,SimilarityBased,0.1338202953338623,False,1.8837320804595947,0.8875436554132713,0.1105937136204889,0.0018626309662398,1.5412590503692627,0.731367068800002,0.4753787517547607
13,1.663527011871338,0.0863847732543945,0.0,0.20043230056762695,BPI2011,981,150291,624,1143,0.0804899387576553,0.1076115485564304,0.1391076115485564,0.1854768153980752,0.8502866049516943,True,10,0,LogRank,0.1331050395965576,False,2.083449125289917,0.8875436554132713,0.1108265424912689,0.0016298020954598,1.527613878250122,0.731919375200002,0.4859650135040283
